lianjia_addressinfo,gaode_addressinfo,longitude,latitude,unit_price
翠华花园 ,翠华花园,114.13238,22.555547,75462
红树家邻 ,红树家邻,114.021731,22.525941,62894
锦绣花园二期 ,锦绣花园二期停车场,113.995131,22.53576,69628
大益广场 ,大益广场,113.869147,22.579931,42077
阳光花园 ,阳光花园(长龙路),114.116423,22.61555,38279
栖游家园 ,栖游家园,113.933862,22.48808,72646
皇庭世纪 ,皇庭世纪,114.057471,22.525952,64337
广信花园 ,广信花园,113.8887,22.564286,47577
桃源居十四区 ,桃源居14区,113.86137,22.617041,49286
佳嘉豪苑 ,佳嘉豪苑,113.930664,22.516013,77253
侨城馨苑 ,侨城馨苑,113.967071,22.549004,59997
绿洲花园 ,绿洲花园(新洲七街),114.040792,22.522914,55416
流塘阳光花园 ,流塘阳光,113.889657,22.581684,68974
黄埔雅苑四期 ,黄埔雅苑,114.050952,22.545514,76991
万科东方尊峪 ,东方尊峪,114.191824,22.558382,56644
中海锦城 ,中海锦城,114.01423,22.637275,67281
愉康大厦 ,愉康大厦,113.924964,22.527752,52032
首地容御 ,首地容御花园,113.973511,22.550541,85231
祥云天都世纪大厦 ,祥云·天都世纪,114.04398,22.521046,56769
深航飞行员公寓 ,深航飞行员公寓,113.925889,22.526543,55369
龙园山庄 ,龙园山庄,114.109802,22.587588,36285
怡康家园 ,怡康家园,114.137237,22.614245,39855
前海时代广场 ,深圳市地铁前海时代广场,113.901714,22.525536,97179
前海时代广场 ,深圳市地铁前海时代广场,113.901714,22.525536,91723
康达尔花园五期蝴蝶堡 ,康达尔花园-五期蝴蝶堡,114.136964,22.617651,47257
鹏益花园 ,鹏益花园,114.094565,22.560168,45253
水木澜山居 ,水木澜山居,114.071382,22.571444,70053
全海花园 ,全海花园,114.043923,22.516205,69516
万象天成 ,万象天成,114.254368,22.723858,32933
特发和平里 ,特发·和平里1期,114.012675,22.64328,53622
信义假日名城五期A逸翠园 ,逸翠园,114.123875,22.593257,48347
信义金御半山一期 ,金御半山装修易站,114.129982,22.590059,66743
龙华花半里花园 ,龙华·花半里,114.048103,22.673487,46334
万科金色半山 ,万科金色半山,114.088274,22.630377,53147
十二橡树庄园二期 ,十二橡树庄园2期,114.067467,22.624271,79997
百仕达红树西岸 ,红树西岸,113.965813,22.522218,110416
名门世家 ,名门世家(大塘二巷),114.207155,22.648994,26124
碧海云天二期 ,碧海云天2期,113.996198,22.528796,96775
桂芳园七期 ,桂芳园七期29区B栋,114.139735,22.608768,46851
京基御景东方东堤园 ,京基东堤园·传邸,113.971168,22.530325,119245
万科东方尊峪 ,东方尊峪,114.191824,22.558382,56887
万科东方尊峪 ,东方尊峪,114.191824,22.558382,56887
桂芳园六期 ,桂芳园6期,114.14124,22.612081,48325
中信高尔夫别墅栖湖 ,中信高尔夫别墅区(栖湖),114.26793,22.69962,69573
万科公园里三期 ,万科公园里花园3期,114.158893,22.606883,47271
潜龙曼海宁花园南区 ,潜龙曼海宁花园南区,114.009651,22.639125,61902
文汇花园 ,文汇花园(裕安二路),113.895401,22.569935,48015
信义御城豪园 ,信义御城豪园,114.212845,22.650627,54627
梅林一村十三区 ,梅林一村13区,114.035975,22.567918,70060
中信高尔夫别墅栖湖 ,中信高尔夫别墅区(栖湖),114.26793,22.69962,73258
恒星园 ,恒星园,114.021755,22.553521,77007
振业城 ,振业城,114.179393,22.639223,40471
龙威花园二期 ,龙威花园2栋,114.123656,22.601502,41393
万科第五园八期 ,万科第五园8期,114.069115,22.611456,67760
全海花园 ,全海花园,114.043923,22.516205,65142
百仕达花园一期 ,百仕达花园1期,114.1346,22.570469,58237
绿景蓝湾半岛 ,绿景蓝湾半岛,114.040158,22.516161,72552
招商华侨城曦城一二期 ,曦城北区,113.908458,22.594889,99297
新华城 ,深物业·新华城(工业路),114.031425,22.641796,45368
中粮澜山 ,中粮澜山,113.88762,22.592329,55505
深业新岸线一期 ,深业新岸线1期,113.876268,22.557631,89021
时代骄子大厦 ,时代骄子大厦,113.925126,22.528622,61147
中海华庭 ,中海华庭,114.052051,22.533603,92727
碧水龙庭 ,碧水龙庭(民丰路),114.047245,22.615822,60970
阳光花园 ,阳光花园(长龙路),114.116423,22.61555,41234
旭仕达名苑 ,旭士达名苑,113.892297,22.578678,43453
绿景新洋房 ,绿景新洋房(新洲二街),114.046142,22.524985,60799
万科四季花城一期 ,万科四季花城1期,114.058393,22.625149,54387
鸿景湾名苑 ,鸿景湾名苑,114.0278,22.522174,60033
翰岭院 ,翰岭院,114.068869,22.572121,77643
创业二村 ,创业二村,113.919935,22.586369,47415
碧海富通城三期 ,碧海富通城3期,113.85511,22.566576,66721
凤凰雅居 ,凤凰雅居,113.876179,22.59491,55236
万科翰邻城 ,万科翰邻城,114.230986,22.730721,42910
英郡年华 ,英郡年华,114.149971,22.616613,41518
振业峦山谷 ,振业峦山谷,114.266279,22.686879,35497
富通蟠龙居 ,富通·蟠龙居,113.8694,22.575196,53275
国展苑一期 ,国展苑,114.118748,22.595281,39000
白金时代 ,白金时代公寓,113.896959,22.565954,58132
东方明珠城 ,东方·明珠城,114.254063,22.718902,36861
碧海富通城三期 ,碧海富通城3期,113.85511,22.566576,66987
华茂苑 ,华茂苑,114.057891,22.563534,51613
御景台 ,御景台(前进一路),113.912135,22.559757,63898
白金假日公寓 ,白金假日公寓,113.868913,22.567533,63189
碧海富通城三期 ,碧海富通城3期,113.85511,22.566576,83303
东方明珠城 ,东方·明珠城,114.254063,22.718902,35720
桃源居十三区 ,桃源居13区,113.86462,22.61497,40189
香山里 ,香山里,113.973708,22.553519,77156
中海月朗苑 ,中海月朗苑,114.066753,22.615423,56507
万象新园 ,万象新园,113.927078,22.52396,57927
益田村 ,益田村(公交站),114.052216,22.516085,60138
西湖大厦 ,西湖大厦,114.109429,22.555011,29116
合旺阁 ,合旺阁,114.060423,22.566557,56456
丽港湾 ,丽港湾,114.061341,22.510614,68330
碧海富通城六期 ,碧海富通城6期,113.85743,22.567769,60823
京基御景华城 ,京基御景华城,114.085983,22.532612,60843
金地梅陇镇一期 ,金地梅陇镇花园1期,114.03111,22.632167,54752
皇御苑四期 ,深港1号,114.075406,22.524038,67410
京基御景华城 ,京基御景华城,114.085983,22.532612,59240
登科花园 ,登科花园,113.885016,22.568878,47559
首地容御 ,首地容御花园,113.973511,22.550541,83671
山海津 ,山海津,113.899904,22.482694,67265
皇御苑一期 ,皇御苑1期,114.076609,22.527364,53192
香山里 ,香山里,113.973708,22.553519,85186
万科第五园八期 ,万科第五园8期,114.069115,22.611456,49439
中南花园 ,中南花园(新乐路三巷),113.901752,22.550252,55004
和成世纪名园 ,和成世纪名园,114.061817,22.625845,47924
佳兆业可园五期 ,佳兆业可园5期,114.135127,22.599725,47746
丽湖花园三期 ,丽湖花园,114.107336,22.630122,33385
阳光花园 ,阳光花园(长龙路),114.116423,22.61555,44318
特发和平里 ,特发·和平里1期,114.012675,22.64328,54946
祥云天都世纪大厦 ,祥云·天都世纪,114.04398,22.521046,50000
洪湖一街五号大院罗湖区 ,洪湖一街五号大院,114.123233,22.55893,48070
富铭花园 ,富铭花园,113.900447,22.553798,48138
滨苑小区 ,滨苑住宅小区,114.106387,22.536651,68549
京基东方华都 ,京基·东方华都,114.129098,22.551301,66521
公园道 ,公园道大厦,113.924284,22.51231,64939
韵动家园 ,韵动家园,114.038275,22.526499,55760
中信领航 ,中信领航,113.856575,22.609777,56732
天地峰景 ,天地峰景园,113.985746,22.559254,68860
兴华花园 ,兴华花园(宝安大道),113.8653,22.579943,36154
彩天名苑 ,彩天名苑,114.068459,22.537491,50910
梧桐山新居 ,梧桐山新居,114.174572,22.567993,62783
创世纪滨海花园 ,创世纪滨海花园,113.930062,22.523986,76169
润恒大厦 ,润恒大厦,114.068805,22.530781,56632
名城国际广场 ,名城国际广场,114.140356,22.618235,33647
松泉公寓 ,松泉公寓,114.129295,22.577622,51211
山湖居 ,山湖居,114.141491,22.583622,52875
福民大厦 ,福民大厦,114.068884,22.522691,53503
红桂皇冠 ,红桂皇冠名庭,114.109009,22.550075,40143
广博星海华庭 ,广博星海华庭,113.935822,22.49459,80742
珠江旭景佳园 ,珠江旭景佳园(公交站),114.071503,22.624084,48083
彩虹居 ,彩虹居(大新路),113.932259,22.549099,56026
汇宾广场 ,汇宾广场,113.917588,22.509204,50358
祥云天都世纪大厦 ,祥云·天都世纪,114.04398,22.521046,52780
缇香名苑 ,缇香名苑,114.041295,22.544897,85527
国展苑一期 ,国展苑,114.118748,22.595281,37000
花语岸 ,坤祥花语岸,114.115982,22.613525,41972
雷圳碧榕湾 ,雷圳·碧榕湾名苑,113.90445,22.511402,81686
旭飞华达园 ,旭飞华达园,114.129501,22.572259,50208
新阳丽舍 ,新阳丽舍,114.051319,22.637739,44822
祥云天都世纪大厦 ,祥云·天都世纪,114.04398,22.521046,55000
梅林一村十二区 ,梅林一村12区,114.033786,22.566491,59159
浪琴屿花园 ,浪琴屿花园,113.93578,22.51319,101101
富通好旺角一期 ,富通·好旺角1期,113.889569,22.55771,83438
潜龙鑫茂花园A区 ,潜龙鑫茂花园A区,114.043541,22.609844,57032
泊林花园 ,泊林花园,114.125546,22.571705,58824
韵动家园 ,韵动家园,114.038275,22.526499,60547
沙尾电话机楼 ,电话机楼,114.23183,22.54592,50843
阳光花园 ,阳光花园(长龙路),114.116423,22.61555,40984
金汇名园 ,金汇名园,113.900244,22.55637,47792
珠江旭景佳园 ,珠江旭景佳园(公交站),114.071503,22.624084,42425
徽王府 ,徽王府,114.227467,22.727878,39013
和谐家园 ,和谐家园(布澜路),114.140533,22.619152,54954
红树家邻 ,红树家邻,114.021731,22.525941,60771
康欣园 ,康欣园,114.038067,22.553424,65754
泰安花园 ,泰安花园,113.886699,22.565333,44472
格澜郡二期 ,中航格澜郡2期,114.049033,22.692534,42776
万象新天 ,万象新天,113.849503,22.603327,63993
桂芳园六期 ,桂芳园6期,114.14124,22.612081,44463
南海玫瑰花园二期 ,南海玫瑰花园2期,113.924025,22.484791,104119
桂园 ,榆桂小区,113.93025,22.503019,64389
仓前锦福苑 ,仓前锦福苑,113.91947,22.527548,68268
碧海富通城三期 ,碧海富通城3期,113.85511,22.566576,59686
金地花园 ,金地花园(公交站),114.036667,22.521811,51668
中加名园 ,中加名园,114.121888,22.592852,42548
33区商住楼宝安区 ,33区商住楼,113.910681,22.580319,34929
富通V都会 ,富通V都会,113.851969,22.604352,49517
天威花园 ,天威花园(彩田路),114.066063,22.557983,65328
和平广场 ,和平广场,114.114233,22.544178,48134
汇龙花园 ,汇龙花园,114.06354,22.574217,57001
花语岸 ,坤祥花语岸,114.115982,22.613525,40541
富瑰园 ,富瑰园,113.883977,22.582639,42947
世纪村二期 ,世纪村2期,113.96436,22.53384,93685
上百间 ,上百间,114.228188,22.67753,31736
先龙花园 ,先龙花园,114.084718,22.529225,56974
京光海景花园 ,京光海景花园,113.930437,22.506025,53460
万科麓城一期 ,万科麓城3期,114.102776,22.625425,50008
东方半岛花园A区 ,东方半岛花园A区,114.132016,22.612151,35208
彩天怡色 ,彩天怡色,114.066619,22.56134,70704
文华花园 ,文华花园(北斗路),114.136962,22.544875,57384
大益广场 ,大益广场,113.869147,22.579931,48855
海月花园二期 ,招商海月花园2期,113.936245,22.502074,97717
半岛明苑 ,半岛明苑,113.874405,22.570441,46326
诺德假日花园 ,诺德假日花园,113.903114,22.509892,87347
万科公园6号 ,万科.公园里花园4期,114.15725,22.608511,50150
馨园二期 ,馨园2期,114.043342,22.625286,41835
林海山庄 ,林海山庄,114.032289,22.559611,57994
碧湖花园 ,碧湖花园(龙潭路),114.24173,22.720444,36531
庆典大厦 ,庆典大厦,114.065918,22.528214,49505
核电花园 ,核电花园-西区,114.089848,22.55067,95190
中翠花园 ,中翠花园,114.139898,22.613549,44578
景田西小区 ,景田西,114.041071,22.556816,71924
泰华明珠 ,泰华明珠,113.885018,22.581422,51193
松泉山庄 ,松泉山庄,114.125373,22.5775,46135
百合山庄 ,百合山庄,114.120223,22.595289,43836
丽湖花园二期 ,丽湖花园,114.107336,22.630122,41882
绿海名苑 ,绿海名苑,113.866631,22.576476,50354
翠薇园 ,翠薇园,113.928057,22.498566,72250
THETOWN乐城 ,乐城(坳牌路),114.224351,22.675946,44419
万隆苑 ,万隆苑(布龙路),114.121603,22.619157,37467
星河盛世 ,星河盛世,114.046688,22.602673,68294
百仕达花园一期 ,百仕达花园1期,114.1346,22.570469,60372
花样年花乡 ,花样年·花乡,113.883,22.565057,74376
万科公园里一期 ,万科公园里花园1期,114.156431,22.607677,50432
仓前锦福苑 ,仓前锦福苑,113.91947,22.527548,47768
佳兆业前海广场一期 ,佳兆业·前海广场,113.886388,22.494023,73854
雍翠华府 ,雍翠华府,114.122397,22.577951,52201
城投福滨苑 ,城投福滨苑,114.077953,22.531786,77511
花样年花港家园 ,花样年·花港,114.248393,22.591204,38211
中泰天成南山一品 ,中泰南山一品,113.920036,22.508468,78948
海富花园 ,海富花园,114.137131,22.545623,46733
时代骄子大厦 ,时代骄子大厦,113.925126,22.528622,56999
华富大厦 ,华富大厦(新闻路),114.047347,22.541366,63452
愉康大厦 ,愉康大厦,113.924964,22.527752,50633
京基东方都会 ,京基东方都会,114.142904,22.548238,58472
科苑学里 ,科苑学里,113.952572,22.549846,83327
笔架山庄 ,笔架山庄,114.084465,22.557957,92523
龙珠花园 ,龙珠花园,114.1246,22.602495,38793
君逸华府 ,君逸华府,114.132899,22.57628,62215
佳兆业水岸新都 ,佳兆业水岸新都1期,114.277723,22.749345,34279
花语岸 ,坤祥花语岸,114.115982,22.613525,42017
信义御城豪园 ,信义御城豪园,114.212845,22.650627,44613
怡康家园 ,怡康家园,114.137237,22.614245,39858
华业玫瑰郡 ,华业·玫瑰郡,114.237197,22.731927,38458
星河时代 ,星河时代,114.227132,22.692819,52703
蜜园 ,蜜园,114.043187,22.523905,65676
绿景花园二期 ,深圳绿景花园2期,114.043014,22.521812,73645
蜜园 ,蜜园,114.043187,22.523905,65676
绿景花园二期 ,深圳绿景花园2期,114.043014,22.521812,73645
阳光花地苑 ,阳光花地苑,113.9135,22.518234,75007
梅林一村九区 ,梅林一村9区,114.034135,22.565713,60536
绿景新苑 ,绿景新苑,114.045821,22.523681,60268
信义御城豪园 ,信义御城豪园,114.212845,22.650627,44613
怡康家园 ,怡康家园,114.137237,22.614245,39858
华业玫瑰郡 ,华业·玫瑰郡,114.237197,22.731927,38458
众冠花园 ,众冠花园,113.957343,22.579965,53352
万科麓城一期 ,万科麓城3期,114.102776,22.625425,53842
金地上塘道一期 ,金地上塘道一期1栋,114.021326,22.633547,59420
竹边新村 ,竹边新村,114.129148,22.55027,69853
佳兆业悦峰2期 ,广东省深圳市龙岗区佳兆业悦峰2,114.087769,22.628736,61045
中森双子座公馆 ,中森双子座公馆,114.221867,22.700076,67081
万科公园里一期 ,万科公园里花园1期,114.156431,22.607677,47668
佳兆业可园四期 ,佳兆业可园4期,114.134948,22.601034,50783
阳光花园 ,阳光花园(长龙路),114.116423,22.61555,40100
万科东海岸 ,万科东海岸,114.297396,22.601173,58463
锦绣江南一期 ,锦绣江南1期,114.027676,22.636568,50951
旭飞华安园 ,旭飞华安园,114.060335,22.565268,51425
阳光明居 ,阳光明居,114.1344,22.583038,58371
龙华花半里花园 ,龙华·花半里,114.048103,22.673487,46340
丽湖花园二期 ,丽湖花园,114.107336,22.630122,35473
松坪村东区三期 ,松坪村三期,113.955752,22.559544,61208
溪山 ,溪山美地,114.057646,22.600518,64354
美丽家园 ,美丽家园,114.033007,22.658033,40728
新华城 ,深物业·新华城(工业路),114.031425,22.641796,48275
广岭家园 ,广岭家园,114.154852,22.555393,62712
城市假日花园 ,城市假日花园,113.978462,22.563517,103413
信义荔山公馆 ,信义·荔山公馆,114.126207,22.592345,54140
英郡年华 ,英郡年华,114.149971,22.616613,43223
星河时代 ,星河时代,114.227132,22.692819,52703
蜜园 ,蜜园,114.043187,22.523905,65676
绿景花园二期 ,深圳绿景花园2期,114.043014,22.521812,73645
阳光花地苑 ,阳光花地苑,113.9135,22.518234,75007
梅林一村九区 ,梅林一村9区,114.034135,22.565713,60536
绿景新苑 ,绿景新苑,114.045821,22.523681,60268
信义御城豪园 ,信义御城豪园,114.212845,22.650627,44613
怡康家园 ,怡康家园,114.137237,22.614245,39858
华业玫瑰郡 ,华业·玫瑰郡,114.237197,22.731927,38458
森威大厦 ,森威大厦,114.129702,22.540217,44491
盛世鹏程 ,盛世鹏程,114.097563,22.556781,78146
信义荔山公馆 ,信义·荔山公馆,114.126207,22.592345,58951
天骄世家 ,天骄世家,113.890842,22.587832,58418
大世纪水山缘 ,大世纪·水山缘,114.140929,22.599355,39904
青春庭园 ,青春庭园,113.878807,22.583991,48202
金港华庭 ,金港华庭,113.861458,22.582208,46500
核电花园 ,核电花园-西区,114.089848,22.55067,101795
泰华豪园 ,泰华豪园,113.882544,22.583224,43352
玉湖湾 ,玉湖湾,113.848762,22.572542,64274
俊峰丽舍 ,俊峰丽舍,113.982971,22.561171,62678
星河盛世 ,星河盛世,114.046688,22.602673,63171
蔚蓝海岸3期 ,蔚蓝海岸3期,113.936582,22.511728,99884
福宇轩 ,福宇轩,114.043295,22.528641,50845
大世纪水山缘 ,大世纪·水山缘,114.140929,22.599355,41189
丰湖花园 ,丰湖花园,114.120132,22.575486,40742
东方盛世花园 ,东方盛世花园,114.116713,22.592218,44408
东门天下 ,东门天地大厦A栋,114.122078,22.549471,55523
合正汇一城 ,合正汇一城,113.864176,22.575503,64953
