"","MXSPD","Location"
"12297",7,"Brisbane"
"12298",7,"Brisbane"
"12299",8.9,"Brisbane"
"12300",7,"Brisbane"
"12301",13,"Brisbane"
"12302",14,"Brisbane"
"12303",6,"Brisbane"
"12304",8.9,"Brisbane"
"12305",8.9,"Brisbane"
"12306",13,"Brisbane"
"12307",13,"Brisbane"
"12308",12,"Brisbane"
"12309",12,"Brisbane"
"12310",6,"Brisbane"
"12311",7,"Brisbane"
"12312",8,"Brisbane"
"12313",9.9,"Brisbane"
"12314",7,"Brisbane"
"12315",8,"Brisbane"
"12316",7,"Brisbane"
"12317",8.9,"Brisbane"
"12318",8.9,"Brisbane"
"12319",8,"Brisbane"
"12320",9.9,"Brisbane"
"12321",8,"Brisbane"
"12322",7,"Brisbane"
"12323",8.9,"Brisbane"
"12324",7,"Brisbane"
"12325",8,"Brisbane"
"12326",7,"Brisbane"
"12327",7,"Brisbane"
"12328",9.9,"Brisbane"
"12329",9.9,"Brisbane"
"12330",7,"Brisbane"
"12331",8,"Brisbane"
"12332",8.9,"Brisbane"
"12333",8.9,"Brisbane"
"12334",11.1,"Brisbane"
"12335",12,"Brisbane"
"12336",8,"Brisbane"
"12337",8,"Brisbane"
"12338",8,"Brisbane"
"12339",8,"Brisbane"
"12340",9.9,"Brisbane"
"12341",13,"Brisbane"
"12342",8,"Brisbane"
"12343",8,"Brisbane"
"12344",8,"Brisbane"
"12345",8.9,"Brisbane"
"12346",11.1,"Brisbane"
"12347",11.1,"Brisbane"
"12348",11.1,"Brisbane"
"12349",8,"Brisbane"
"12350",8.9,"Brisbane"
"12351",8,"Brisbane"
"12352",11.1,"Brisbane"
"12353",8.9,"Brisbane"
"12354",9.9,"Brisbane"
"12355",8.9,"Brisbane"
"12356",7,"Brisbane"
"12357",9.9,"Brisbane"
"12358",8.9,"Brisbane"
"12359",8,"Brisbane"
"12360",7,"Brisbane"
"12361",7,"Brisbane"
"12362",8.9,"Brisbane"
"12363",6,"Brisbane"
"12364",9.9,"Brisbane"
"12365",12,"Brisbane"
"12366",8,"Brisbane"
"12367",6,"Brisbane"
"12368",9.9,"Brisbane"
"12369",8.9,"Brisbane"
"12370",9.9,"Brisbane"
"12371",12,"Brisbane"
"12372",14,"Brisbane"
"12373",8.9,"Brisbane"
"12374",11.1,"Brisbane"
"12375",11.1,"Brisbane"
"12376",8.9,"Brisbane"
"12377",8.9,"Brisbane"
"12378",8,"Brisbane"
"12379",8.9,"Brisbane"
"12380",8.9,"Brisbane"
"12381",8.9,"Brisbane"
"12382",8.9,"Brisbane"
"12383",8,"Brisbane"
"12384",8.9,"Brisbane"
"12385",13,"Brisbane"
"12386",8.9,"Brisbane"
"12387",7,"Brisbane"
"12388",9.9,"Brisbane"
"12389",12,"Brisbane"
"12390",9.9,"Brisbane"
"12391",11.1,"Brisbane"
"12392",9.9,"Brisbane"
"12393",9.9,"Brisbane"
"12394",9.9,"Brisbane"
"12395",12,"Brisbane"
"12396",9.9,"Brisbane"
"12397",8.9,"Brisbane"
"12398",9.9,"Brisbane"
"12399",8.9,"Brisbane"
"12400",9.9,"Brisbane"
"12401",8.9,"Brisbane"
"12402",11.1,"Brisbane"
"12403",13,"Brisbane"
"12404",11.1,"Brisbane"
"12405",8,"Brisbane"
"12406",8.9,"Brisbane"
"12407",8.9,"Brisbane"
"12408",7,"Brisbane"
"12409",8,"Brisbane"
"12410",9.9,"Brisbane"
"12411",8,"Brisbane"
"12412",6,"Brisbane"
"12413",4.1,"Brisbane"
"12414",7,"Brisbane"
"12415",9.9,"Brisbane"
"12416",8.9,"Brisbane"
"12417",8.9,"Brisbane"
"12418",8.9,"Brisbane"
"12419",9.9,"Brisbane"
"12420",9.9,"Brisbane"
"12421",9.9,"Brisbane"
"12422",9.9,"Brisbane"
"12423",9.9,"Brisbane"
"12424",8,"Brisbane"
"12425",8,"Brisbane"
"12426",8,"Brisbane"
"12427",7,"Brisbane"
"12428",8.9,"Brisbane"
"12429",8.9,"Brisbane"
"12430",8.9,"Brisbane"
"12431",8,"Brisbane"
"12432",8,"Brisbane"
"12433",11.1,"Brisbane"
"12434",11.1,"Brisbane"
"12435",9.9,"Brisbane"
"12436",11.1,"Brisbane"
"12437",8,"Brisbane"
"12438",8.9,"Brisbane"
"12439",8.9,"Brisbane"
"12440",8.9,"Brisbane"
"12441",9.9,"Brisbane"
"12442",7,"Brisbane"
"12443",8.9,"Brisbane"
"12444",8,"Brisbane"
"12445",8,"Brisbane"
"12446",8.9,"Brisbane"
"12447",8.9,"Brisbane"
"12448",8,"Brisbane"
"12449",12,"Brisbane"
"12450",11.1,"Brisbane"
"12451",13,"Brisbane"
"12452",12,"Brisbane"
"12453",11.1,"Brisbane"
"12454",8,"Brisbane"
"12455",8,"Brisbane"
"12456",7,"Brisbane"
"12457",9.9,"Brisbane"
"12458",8.9,"Brisbane"
"12459",8,"Brisbane"
"12460",8.9,"Brisbane"
"12461",7,"Brisbane"
"12462",9.9,"Brisbane"
"12463",8,"Brisbane"
"12464",9.9,"Brisbane"
"12465",11.1,"Brisbane"
"12466",9.9,"Brisbane"
"12467",11.1,"Brisbane"
"12468",9.9,"Brisbane"
"12469",9.9,"Brisbane"
"12470",8.9,"Brisbane"
"12471",9.9,"Brisbane"
"12472",11.1,"Brisbane"
"12473",8.9,"Brisbane"
"12474",8.9,"Brisbane"
"12475",8,"Brisbane"
"12476",8,"Brisbane"
"12477",8.9,"Brisbane"
"12478",8.9,"Brisbane"
"12479",8,"Brisbane"
"12480",8.9,"Brisbane"
"12481",8.9,"Brisbane"
"12482",12,"Brisbane"
"12483",11.1,"Brisbane"
"12484",8,"Brisbane"
"12485",9.9,"Brisbane"
"12486",8,"Brisbane"
"12487",8.9,"Brisbane"
"12488",9.9,"Brisbane"
"12489",9.9,"Brisbane"
"12490",9.9,"Brisbane"
"12491",9.9,"Brisbane"
"12492",7,"Brisbane"
"12493",8,"Brisbane"
"12494",9.9,"Brisbane"
"12495",8.9,"Brisbane"
"12496",8,"Brisbane"
"12497",8.9,"Brisbane"
"12498",11.1,"Brisbane"
"12499",9.9,"Brisbane"
"12500",8,"Brisbane"
"12501",8.9,"Brisbane"
"12502",12,"Brisbane"
"12503",8.9,"Brisbane"
"12504",8,"Brisbane"
"12505",7,"Brisbane"
"12506",8,"Brisbane"
"12507",9.9,"Brisbane"
"12508",11.1,"Brisbane"
"12509",11.1,"Brisbane"
"12510",8,"Brisbane"
"12511",8.9,"Brisbane"
"12512",8,"Brisbane"
"12513",9.9,"Brisbane"
"12514",11.1,"Brisbane"
"12515",13,"Brisbane"
"12516",8,"Brisbane"
"12517",9.9,"Brisbane"
"12518",8,"Brisbane"
"12519",9.9,"Brisbane"
"12520",8.9,"Brisbane"
"12521",8.9,"Brisbane"
"12522",8,"Brisbane"
"12523",8,"Brisbane"
"12524",7,"Brisbane"
"12525",7,"Brisbane"
"12526",7,"Brisbane"
"12527",7,"Brisbane"
"12528",8,"Brisbane"
"12529",7,"Brisbane"
"12530",6,"Brisbane"
"12531",7,"Brisbane"
"12532",8.9,"Brisbane"
"12533",8,"Brisbane"
"12534",6,"Brisbane"
"12535",9.9,"Brisbane"
"12536",9.9,"Brisbane"
"12537",8,"Brisbane"
"12538",5.1,"Brisbane"
"12539",6,"Brisbane"
"12540",8,"Brisbane"
"12541",7,"Brisbane"
"12542",6,"Brisbane"
"12543",7,"Brisbane"
"12544",8,"Brisbane"
"12545",7,"Brisbane"
"12546",8,"Brisbane"
"12547",8.9,"Brisbane"
"12548",13,"Brisbane"
"12549",11.1,"Brisbane"
"12550",6,"Brisbane"
"12551",6,"Brisbane"
"12552",6,"Brisbane"
"12553",6,"Brisbane"
"12554",7,"Brisbane"
"12555",6,"Brisbane"
"12556",7,"Brisbane"
"12557",7,"Brisbane"
"12558",7,"Brisbane"
"12559",7,"Brisbane"
"12560",6,"Brisbane"
"12561",7,"Brisbane"
"12562",8,"Brisbane"
"12563",9.9,"Brisbane"
"12564",9.9,"Brisbane"
"12565",8,"Brisbane"
"12566",6,"Brisbane"
"12567",6,"Brisbane"
"12568",6,"Brisbane"
"12569",5.1,"Brisbane"
"12570",8,"Brisbane"
"12571",7,"Brisbane"
"12572",5.1,"Brisbane"
"12573",7,"Brisbane"
"12574",6,"Brisbane"
"12575",9.9,"Brisbane"
"12576",14,"Brisbane"
"12577",12,"Brisbane"
"12578",8,"Brisbane"
"12579",6,"Brisbane"
"12580",7,"Brisbane"
"12581",6,"Brisbane"
"12582",6,"Brisbane"
"12583",7,"Brisbane"
"12584",7,"Brisbane"
"12585",6,"Brisbane"
"12586",9.9,"Brisbane"
"12587",15,"Brisbane"
"12588",14,"Brisbane"
"12589",8.9,"Brisbane"
"12590",5.1,"Brisbane"
"12591",6,"Brisbane"
"12592",8,"Brisbane"
"12593",5.1,"Brisbane"
"12594",8,"Brisbane"
"12595",15,"Brisbane"
"12596",9.9,"Brisbane"
"12597",15,"Brisbane"
"12598",9.9,"Brisbane"
"12599",9.9,"Brisbane"
"12600",6,"Brisbane"
"12601",6,"Brisbane"
"12602",14,"Brisbane"
"12603",18.1,"Brisbane"
"12604",11.1,"Brisbane"
"12605",4.1,"Brisbane"
"12606",8.9,"Brisbane"
"12607",15,"Brisbane"
"12608",6,"Brisbane"
"12609",6,"Brisbane"
"12610",8,"Brisbane"
"12611",9.9,"Brisbane"
"12612",7,"Brisbane"
"12613",6,"Brisbane"
"12614",6,"Brisbane"
"12615",8,"Brisbane"
"12616",11.1,"Brisbane"
"12617",6,"Brisbane"
"12618",7,"Brisbane"
"12619",5.1,"Brisbane"
"12620",8.9,"Brisbane"
"12621",7,"Brisbane"
"12622",5.1,"Brisbane"
"12623",6,"Brisbane"
"12624",6,"Brisbane"
"12625",6,"Brisbane"
"12626",14,"Brisbane"
"12627",7,"Brisbane"
"12628",7,"Brisbane"
"12629",7,"Brisbane"
"12630",6,"Brisbane"
"12631",7,"Brisbane"
"12632",8,"Brisbane"
"12633",8,"Brisbane"
"12634",7,"Brisbane"
"12635",7,"Brisbane"
"12636",8,"Brisbane"
"12637",6,"Brisbane"
"12638",5.1,"Brisbane"
"12639",9.9,"Brisbane"
"12640",5.1,"Brisbane"
"12641",8,"Brisbane"
"12642",8.9,"Brisbane"
"12643",11.1,"Brisbane"
"12644",7,"Brisbane"
"12645",8,"Brisbane"
"12646",7,"Brisbane"
"12647",8,"Brisbane"
"12648",6,"Brisbane"
"12649",7,"Brisbane"
"12650",15,"Brisbane"
"12651",18.1,"Brisbane"
"12652",13,"Brisbane"
"12653",11.1,"Brisbane"
"12654",8.9,"Brisbane"
"12655",8.9,"Brisbane"
"12656",7,"Brisbane"
"12657",5.1,"Brisbane"
"12658",7,"Brisbane"
"12659",6,"Brisbane"
"12660",7,"Brisbane"
"12661",7,"Brisbane"
"12662",8.9,"Brisbane"
"12663",5.1,"Brisbane"
"12664",9.9,"Brisbane"
"12665",13,"Brisbane"
"12666",9.9,"Brisbane"
"12667",6,"Brisbane"
"12668",6,"Brisbane"
"12669",8,"Brisbane"
"12670",6,"Brisbane"
"12671",7,"Brisbane"
"12672",6,"Brisbane"
"12673",7,"Brisbane"
"12674",8,"Brisbane"
"12675",8,"Brisbane"
"12676",8,"Brisbane"
"12677",14,"Brisbane"
"12678",6,"Brisbane"
"12679",7,"Brisbane"
"12680",15.9,"Brisbane"
"12681",8,"Brisbane"
"12682",8,"Brisbane"
"12683",8,"Brisbane"
"12684",8,"Brisbane"
"12685",7,"Brisbane"
"12686",8,"Brisbane"
"12687",7,"Brisbane"
"12688",7,"Brisbane"
"12689",7,"Brisbane"
"12690",8,"Brisbane"
"12691",8.9,"Brisbane"
"12692",7,"Brisbane"
"12693",8,"Brisbane"
"12694",12,"Brisbane"
"12695",8.9,"Brisbane"
"12696",9.9,"Brisbane"
"12697",8.9,"Brisbane"
"12698",8.9,"Brisbane"
"12699",8,"Brisbane"
"12700",8.9,"Brisbane"
"12701",7,"Brisbane"
"12702",8.9,"Brisbane"
"12703",8,"Brisbane"
"12704",7,"Brisbane"
"12705",7,"Brisbane"
"12706",8,"Brisbane"
"12707",14,"Brisbane"
"12708",11.1,"Brisbane"
"12709",7,"Brisbane"
"12710",9.9,"Brisbane"
"12711",8,"Brisbane"
"12712",8.9,"Brisbane"
"12713",8.9,"Brisbane"
"12714",7,"Brisbane"
"12715",9.9,"Brisbane"
"12716",7,"Brisbane"
"12717",6,"Brisbane"
"12718",9.9,"Brisbane"
"12719",6,"Brisbane"
"12720",9.9,"Brisbane"
"12721",9.9,"Brisbane"
"12722",7,"Brisbane"
"12723",8,"Brisbane"
"12724",8.9,"Brisbane"
"12725",8.9,"Brisbane"
"12726",9.9,"Brisbane"
"12727",6,"Brisbane"
"12728",8.9,"Brisbane"
"12729",7,"Brisbane"
"12730",8,"Brisbane"
"12731",12,"Brisbane"
"12732",9.9,"Brisbane"
"12733",8,"Brisbane"
"12734",8.9,"Brisbane"
"12735",8.9,"Brisbane"
"12736",8,"Brisbane"
"12737",8.9,"Brisbane"
"12738",11.1,"Brisbane"
"12739",8,"Brisbane"
"12740",8,"Brisbane"
"12741",9.9,"Brisbane"
"12742",8,"Brisbane"
"12743",8,"Brisbane"
"12744",11.1,"Brisbane"
"12745",8.9,"Brisbane"
"12746",11.1,"Brisbane"
"12747",6,"Brisbane"
"12748",11.1,"Brisbane"
"12749",8.9,"Brisbane"
"12750",8.9,"Brisbane"
"12751",7,"Brisbane"
"12752",8.9,"Brisbane"
"12753",11.1,"Brisbane"
"12754",8.9,"Brisbane"
"12755",8,"Brisbane"
"12756",11.1,"Brisbane"
"12757",7,"Brisbane"
"12758",8.9,"Brisbane"
"12759",7,"Brisbane"
"12760",8.9,"Brisbane"
"12761",6,"Brisbane"
"12762",8,"Brisbane"
"12763",8.9,"Brisbane"
"12764",8.9,"Brisbane"
"12765",11.1,"Brisbane"
"12766",7,"Brisbane"
"12767",8.9,"Brisbane"
"12768",13,"Brisbane"
"12769",9.9,"Brisbane"
"12770",8,"Brisbane"
"12771",7,"Brisbane"
"12772",8,"Brisbane"
"12773",8,"Brisbane"
"12774",8,"Brisbane"
"12775",8,"Brisbane"
"12776",11.1,"Brisbane"
"12777",9.9,"Brisbane"
"12778",8,"Brisbane"
"12779",13,"Brisbane"
"12780",13,"Brisbane"
"12781",13,"Brisbane"
"12782",12,"Brisbane"
"12783",12,"Brisbane"
"12784",13,"Brisbane"
"12785",13,"Brisbane"
"12786",8.9,"Brisbane"
"12787",5.1,"Brisbane"
"12788",8.9,"Brisbane"
"12789",8.9,"Brisbane"
"12790",11.1,"Brisbane"
"12791",9.9,"Brisbane"
"12792",9.9,"Brisbane"
"12793",8.9,"Brisbane"
"12794",9.9,"Brisbane"
"12795",8.9,"Brisbane"
"12796",9.9,"Brisbane"
"12797",7,"Brisbane"
"12798",8,"Brisbane"
"12799",8.9,"Brisbane"
"12800",11.1,"Brisbane"
"12801",8.9,"Brisbane"
"12802",8,"Brisbane"
"12803",8,"Brisbane"
"12804",9.9,"Brisbane"
"12805",11.1,"Brisbane"
"12806",9.9,"Brisbane"
"12807",8,"Brisbane"
"12808",11.1,"Brisbane"
"12809",8.9,"Brisbane"
"12810",8.9,"Brisbane"
"12811",8,"Brisbane"
"12812",6,"Brisbane"
"12813",8.9,"Brisbane"
"12814",6,"Brisbane"
"12815",7,"Brisbane"
"12816",5.1,"Brisbane"
"12817",7,"Brisbane"
"12818",8.9,"Brisbane"
"12819",9.9,"Brisbane"
"12820",8.9,"Brisbane"
"12821",11.1,"Brisbane"
"12822",8.9,"Brisbane"
"12823",7,"Brisbane"
"12824",8.9,"Brisbane"
"12825",9.9,"Brisbane"
"12826",12,"Brisbane"
"12827",11.1,"Brisbane"
"12828",8.9,"Brisbane"
"12829",9.9,"Brisbane"
"12830",7,"Brisbane"
"12831",7,"Brisbane"
"12832",7,"Brisbane"
"12833",15.9,"Brisbane"
"12834",8,"Brisbane"
"12835",5.1,"Brisbane"
"12836",4.1,"Brisbane"
"12837",7,"Brisbane"
"12838",7,"Brisbane"
"12839",8.9,"Brisbane"
"12840",8,"Brisbane"
"12841",11.1,"Brisbane"
"12842",9.9,"Brisbane"
"12843",8,"Brisbane"
"12844",9.9,"Brisbane"
"12845",8.9,"Brisbane"
"12846",8,"Brisbane"
"12847",8.9,"Brisbane"
"12848",11.1,"Brisbane"
"12849",12,"Brisbane"
"12850",9.9,"Brisbane"
"12851",11.1,"Brisbane"
"12852",8.9,"Brisbane"
"12853",8.9,"Brisbane"
"12854",8.9,"Brisbane"
"12855",8.9,"Brisbane"
"12856",8,"Brisbane"
"12857",9.9,"Brisbane"
"12858",9.9,"Brisbane"
"12859",5.1,"Brisbane"
"12860",8,"Brisbane"
"12861",9.9,"Brisbane"
"12862",8.9,"Brisbane"
"12863",8,"Brisbane"
"12864",7,"Brisbane"
"12865",7,"Brisbane"
"12866",4.1,"Brisbane"
"12867",5.1,"Brisbane"
"12868",6,"Brisbane"
"12869",5.1,"Brisbane"
"12870",5.1,"Brisbane"
"12871",7,"Brisbane"
"12872",8,"Brisbane"
"12873",7,"Brisbane"
"12874",11.1,"Brisbane"
"12875",7,"Brisbane"
"12876",7,"Brisbane"
"12877",9.9,"Brisbane"
"12878",7,"Brisbane"
"12879",7,"Brisbane"
"12880",8,"Brisbane"
"12881",6,"Brisbane"
"12882",6,"Brisbane"
"12883",7,"Brisbane"
"12884",6,"Brisbane"
"12885",9.9,"Brisbane"
"12886",11.1,"Brisbane"
"12887",8.9,"Brisbane"
"12888",9.9,"Brisbane"
"12889",12,"Brisbane"
"12890",9.9,"Brisbane"
"12891",8,"Brisbane"
"12892",8,"Brisbane"
"12893",7,"Brisbane"
"12894",8.9,"Brisbane"
"12895",11.1,"Brisbane"
"12896",6,"Brisbane"
"12897",8,"Brisbane"
"12898",11.1,"Brisbane"
"12899",6,"Brisbane"
"12900",7,"Brisbane"
"12901",6,"Brisbane"
"12902",6,"Brisbane"
"12903",8.9,"Brisbane"
"12904",5.1,"Brisbane"
"12905",5.1,"Brisbane"
"12906",6,"Brisbane"
"12907",7,"Brisbane"
"12908",6,"Brisbane"
"12909",5.1,"Brisbane"
"12910",6,"Brisbane"
"12911",8,"Brisbane"
"12912",6,"Brisbane"
"12913",8.9,"Brisbane"
"12914",7,"Brisbane"
"12915",6,"Brisbane"
"12916",6,"Brisbane"
"12917",12,"Brisbane"
"12918",13,"Brisbane"
"12919",6,"Brisbane"
"12920",5.1,"Brisbane"
"12921",6,"Brisbane"
"12922",7,"Brisbane"
"12923",7,"Brisbane"
"12924",7,"Brisbane"
"12925",4.1,"Brisbane"
"12926",4.1,"Brisbane"
"12927",5.1,"Brisbane"
"12928",4.1,"Brisbane"
"12929",5.1,"Brisbane"
"12930",8,"Brisbane"
"12931",12,"Brisbane"
"12932",9.9,"Brisbane"
"12933",8.9,"Brisbane"
"12934",6,"Brisbane"
"12935",4.1,"Brisbane"
"12936",7,"Brisbane"
"12937",6,"Brisbane"
"12938",6,"Brisbane"
"12939",12,"Brisbane"
"12940",8,"Brisbane"
"12941",5.1,"Brisbane"
"12942",6,"Brisbane"
"12943",5.1,"Brisbane"
"12944",8.9,"Brisbane"
"12945",6,"Brisbane"
"12946",8.9,"Brisbane"
"12947",6,"Brisbane"
"12948",6,"Brisbane"
"12949",5.1,"Brisbane"
"12950",4.1,"Brisbane"
"12951",5.1,"Brisbane"
"12952",8.9,"Brisbane"
"12953",7,"Brisbane"
"12954",7,"Brisbane"
"12955",7,"Brisbane"
"12956",5.1,"Brisbane"
"12957",8,"Brisbane"
"12958",7,"Brisbane"
"12959",5.1,"Brisbane"
"12960",4.1,"Brisbane"
"12961",5.1,"Brisbane"
"12962",8,"Brisbane"
"12963",9.9,"Brisbane"
"12964",8,"Brisbane"
"12965",6,"Brisbane"
"12966",5.1,"Brisbane"
"12967",8.9,"Brisbane"
"12968",5.1,"Brisbane"
"12969",8.9,"Brisbane"
"12970",12,"Brisbane"
"12971",9.9,"Brisbane"
"12972",6,"Brisbane"
"12973",8.9,"Brisbane"
"12974",5.1,"Brisbane"
"12975",5.1,"Brisbane"
"12976",7,"Brisbane"
"12977",4.1,"Brisbane"
"12978",5.1,"Brisbane"
"12979",8,"Brisbane"
"12980",8,"Brisbane"
"12981",8,"Brisbane"
"12982",9.9,"Brisbane"
"12983",8,"Brisbane"
"12984",5.1,"Brisbane"
"12985",5.1,"Brisbane"
"12986",8,"Brisbane"
"12987",6,"Brisbane"
"12988",8,"Brisbane"
"12989",8,"Brisbane"
"12990",6,"Brisbane"
"12991",4.1,"Brisbane"
"12992",6,"Brisbane"
"12993",11.1,"Brisbane"
"12994",8.9,"Brisbane"
"12995",6,"Brisbane"
"12996",6,"Brisbane"
"12997",6,"Brisbane"
"12998",8,"Brisbane"
"12999",9.9,"Brisbane"
"13000",9.9,"Brisbane"
"13001",7,"Brisbane"
"13002",8.9,"Brisbane"
"13003",8,"Brisbane"
"13004",5.1,"Brisbane"
"13005",5.1,"Brisbane"
"13006",8.9,"Brisbane"
"13007",9.9,"Brisbane"
"13008",12,"Brisbane"
"13009",7,"Brisbane"
"13010",8,"Brisbane"
"13011",7,"Brisbane"
"13012",7,"Brisbane"
"13013",5.1,"Brisbane"
"13014",8.9,"Brisbane"
"13015",8,"Brisbane"
"13016",7,"Brisbane"
"13017",8.9,"Brisbane"
"13018",7,"Brisbane"
"13019",5.1,"Brisbane"
"13020",5.1,"Brisbane"
"13021",8,"Brisbane"
"13022",8,"Brisbane"
"13023",9.9,"Brisbane"
"13024",6,"Brisbane"
"13025",9.9,"Brisbane"
"13026",11.1,"Brisbane"
"13027",9.9,"Brisbane"
"13028",12,"Brisbane"
"13029",14,"Brisbane"
"13030",5.1,"Brisbane"
"13031",6,"Brisbane"
"13032",7,"Brisbane"
"13033",6,"Brisbane"
"13034",8,"Brisbane"
"13035",8.9,"Brisbane"
"13036",7,"Brisbane"
"13037",8,"Brisbane"
"13038",8,"Brisbane"
"13039",8,"Brisbane"
"13040",8.9,"Brisbane"
"13041",6,"Brisbane"
"13042",8,"Brisbane"
"13043",9.9,"Brisbane"
"13044",8.9,"Brisbane"
"13045",11.1,"Brisbane"
"13046",8,"Brisbane"
"13047",9.9,"Brisbane"
"13048",13,"Brisbane"
"13049",7,"Brisbane"
"13050",8,"Brisbane"
"13051",8,"Brisbane"
"13052",8.9,"Brisbane"
"13053",11.1,"Brisbane"
"13054",7,"Brisbane"
"13055",7,"Brisbane"
"13056",8.9,"Brisbane"
"13057",8.9,"Brisbane"
"13058",8.9,"Brisbane"
"13059",8.9,"Brisbane"
"13060",8.9,"Brisbane"
"13061",9.9,"Brisbane"
"13062",9.9,"Brisbane"
"13063",5.1,"Brisbane"
"13064",6,"Brisbane"
"13065",6,"Brisbane"
"13066",8,"Brisbane"
"13067",7,"Brisbane"
"13068",11.1,"Brisbane"
"13069",12,"Brisbane"
"13070",8.9,"Brisbane"
"13071",8.9,"Brisbane"
"13072",7,"Brisbane"
"13073",8,"Brisbane"
"13074",7,"Brisbane"
"13075",8.9,"Brisbane"
"13076",6,"Brisbane"
"13077",8,"Brisbane"
"13078",8.9,"Brisbane"
"13079",9.9,"Brisbane"
"13080",8,"Brisbane"
"13081",9.9,"Brisbane"
"13082",8,"Brisbane"
"13083",8,"Brisbane"
"13084",8,"Brisbane"
"13085",11.1,"Brisbane"
"13086",8,"Brisbane"
"13087",6,"Brisbane"
"13088",12,"Brisbane"
"13089",8,"Brisbane"
"13090",8,"Brisbane"
"13091",8,"Brisbane"
"13092",9.9,"Brisbane"
"13093",8,"Brisbane"
"13094",9.9,"Brisbane"
"13095",15,"Brisbane"
"13096",11.1,"Brisbane"
"13097",9.9,"Brisbane"
"13098",8,"Brisbane"
"13099",8,"Brisbane"
"13100",9.9,"Brisbane"
"13101",6,"Brisbane"
"13102",7,"Brisbane"
"13103",9.9,"Brisbane"
"13104",7,"Brisbane"
"13105",9.9,"Brisbane"
"13106",14,"Brisbane"
"13107",15,"Brisbane"
"13108",8.9,"Brisbane"
"13109",8,"Brisbane"
"13110",8,"Brisbane"
"13111",7,"Brisbane"
"13112",11.1,"Brisbane"
"13113",15,"Brisbane"
"13114",8.9,"Brisbane"
"13115",7,"Brisbane"
"13116",8.9,"Brisbane"
"13117",8.9,"Brisbane"
"13118",12,"Brisbane"
"13119",8.9,"Brisbane"
"13120",7,"Brisbane"
"13121",8.9,"Brisbane"
"13122",8,"Brisbane"
"13123",8,"Brisbane"
"13124",8.9,"Brisbane"
"13125",8,"Brisbane"
"13126",8,"Brisbane"
"13127",8.9,"Brisbane"
"13128",13,"Brisbane"
"13129",9.9,"Brisbane"
"13130",7,"Brisbane"
"13131",8,"Brisbane"
"13132",9.9,"Brisbane"
"13133",9.9,"Brisbane"
"13134",12,"Brisbane"
"13135",9.9,"Brisbane"
"13136",8.9,"Brisbane"
"13137",8,"Brisbane"
"13138",8.9,"Brisbane"
"13139",8,"Brisbane"
"13140",8.9,"Brisbane"
"13141",7,"Brisbane"
"13142",8,"Brisbane"
"13143",8,"Brisbane"
"13144",8,"Brisbane"
"13145",8,"Brisbane"
"13146",7,"Brisbane"
"13147",8.9,"Brisbane"
"13148",8.9,"Brisbane"
"13149",8.9,"Brisbane"
"13150",9.9,"Brisbane"
"13151",8,"Brisbane"
"13152",8.9,"Brisbane"
"13153",6,"Brisbane"
"13154",13,"Brisbane"
"13155",12,"Brisbane"
"13156",8.9,"Brisbane"
"13157",8.9,"Brisbane"
"13158",11.1,"Brisbane"
"13159",8.9,"Brisbane"
"13160",8.9,"Brisbane"
"13161",8.9,"Brisbane"
"13162",12,"Brisbane"
"13163",8.9,"Brisbane"
"13164",8,"Brisbane"
"13165",8.9,"Brisbane"
"13166",8.9,"Brisbane"
"13167",8.9,"Brisbane"
"13168",7,"Brisbane"
"13169",7,"Brisbane"
"13170",8,"Brisbane"
"13171",8,"Brisbane"
"13172",11.1,"Brisbane"
"13173",9.9,"Brisbane"
"13174",9.9,"Brisbane"
"13175",9.9,"Brisbane"
"13176",12,"Brisbane"
"13177",9.9,"Brisbane"
"13178",8.9,"Brisbane"
"13179",8,"Brisbane"
"13180",9.9,"Brisbane"
"13181",9.9,"Brisbane"
"13182",9.9,"Brisbane"
"13183",9.9,"Brisbane"
"13184",7,"Brisbane"
"13185",7,"Brisbane"
"13186",8,"Brisbane"
"13187",8.9,"Brisbane"
"13188",8,"Brisbane"
"13189",8,"Brisbane"
"13190",7,"Brisbane"
"13191",7,"Brisbane"
"13192",8,"Brisbane"
"13193",6,"Brisbane"
"13194",5.1,"Brisbane"
"13195",7,"Brisbane"
"13196",7,"Brisbane"
"13197",7,"Brisbane"
"13198",9.9,"Brisbane"
"13199",9.9,"Brisbane"
"13200",8,"Brisbane"
"13201",7,"Brisbane"
"13202",11.1,"Brisbane"
"13203",8,"Brisbane"
"13204",7,"Brisbane"
"13205",6,"Brisbane"
"13206",7,"Brisbane"
"13207",7,"Brisbane"
"13208",12,"Brisbane"
"13209",8,"Brisbane"
"13210",8,"Brisbane"
"13211",8.9,"Brisbane"
"13212",9.9,"Brisbane"
"13213",9.9,"Brisbane"
"13214",13,"Brisbane"
"13215",9.9,"Brisbane"
"13216",9.9,"Brisbane"
"13217",8,"Brisbane"
"13218",6,"Brisbane"
"13219",7,"Brisbane"
"13220",8.9,"Brisbane"
"13221",7,"Brisbane"
"13222",8.9,"Brisbane"
"13223",7,"Brisbane"
"13224",8.9,"Brisbane"
"13225",11.1,"Brisbane"
"13226",8.9,"Brisbane"
"13227",8.9,"Brisbane"
"13228",9.9,"Brisbane"
"13229",7,"Brisbane"
"13230",8,"Brisbane"
"13231",8.9,"Brisbane"
"13232",12,"Brisbane"
"13233",12,"Brisbane"
